date,food name
2021-07-07,season veget
2021-07-07,winter melon & corn soup
2021-07-07,fri wanton
2021-07-07,mongolian chicken
2021-07-07,steam tanghoon egg
2021-07-07,season veget
2021-07-07,peanut soup
2021-07-07,stir-fri mix mushromm
2021-07-07,cereal fish
2021-07-07,sambal tau gua w minc chicken
2021-07-07,season veget
2021-07-07,pumpkin soup
2021-07-07,oyster beancurd skin
2021-07-07,kung pow chicken
2021-07-07,brais flat ngoh hiang
2021-07-07,season veget
2021-07-07,lotu soup
2021-07-07,cereal prawn
2021-07-07,golden needl chicken
2021-07-07,mapo beancurd
2021-07-07,mapo beancurd
2021-07-07,season veget
2021-07-07,bamboo soup
2021-07-07,fri wa wa fish ball
2021-07-07,oyster bittergoud fish
2021-07-07,potato cube w minc chicken
2021-07-07,season veget
2021-07-07,winter melon & corn soup
2021-07-07,fri wanton
2021-07-07,mongolian chicken
2021-07-07,steam tanghoon egg
2021-07-07,season veget
2021-07-07,peanut soup
2021-07-07,stir-fri mix mushromm
2021-07-07,cereal fish
2021-07-07,sambal tau gua w minc chicken
2021-07-07,season veget
2021-07-07,pumpkin soup
2021-07-07,oyster beancurd skin
2021-07-07,kung pow chicken
2021-07-07,brais flat ngoh hiang
2021-07-07,season veget
2021-07-07,lotu soup
2021-07-07,cereal prawn
2021-07-07,season veget
2021-07-07,bamboo soup
2021-07-07,fri wa wa fish ball
2021-07-07,oyster bittergoud fish
2021-07-07,potato cube w minc chicken
2021-07-07,season veget
2021-07-07,winter melon & corn soup
2021-07-07,fri wanton
2021-07-07,mongolian chicken
2021-07-07,steam tanghoon egg
2021-07-07,season veget
2021-07-07,peanut soup
2021-07-07,stir-fri mix mushromm
2021-07-07,cereal fish
2021-07-07,sambal tau gua w minc chicken
2021-07-07,season veget
2021-07-07,pumpkin soup
2021-07-07,oyster beancurd skin
2021-07-07,kung pow chicken
2021-07-07,brais flat ngoh hiang
2021-07-07,season veget
2021-07-07,lotu soup
2021-07-07,cereal prawn
2021-07-07,san bei chicken
2021-07-07,prawn omelett
2021-07-07,market green veget
2021-07-07,lotu soup
2021-07-07,lemon fish fillet
2021-07-07,stuf tau pok
2021-07-07,market green veget
2021-07-07,lotu soup
2021-07-07,stew duck
2021-07-07,tomato fish cake
2021-07-07,market green veget
2021-07-07,white fungu soup
2021-07-07,pork with ginger & spring
2021-07-07,onion
2021-07-07,pepper & salt squid
2021-07-07,market green veget
2021-07-07,white fungu soup
2021-07-07,steam fish with black bean
2021-07-07,tofu with minc meat
2021-07-07,market green veget
2021-07-07,fish ball tang hoon soup
2021-07-07,deep fri chicken wing
2021-07-07,luffa melon with egg
2021-07-07,market green veget
2021-07-07,fish ball tang hoon soup
2021-07-07,marin pork chop
2021-07-07,squid with chive
2021-07-07,market green veget
2021-07-07,szechuan soup
2021-07-07,teriyaki fish fillet
2021-07-07,steam egg minc meat
2021-07-07,market green veget
2021-07-07,szechuan soup
2021-07-07,sweet & sour fish fillet
2021-07-07,long bean with chines
2021-07-07,sausag
2021-07-07,market green veget
2021-07-07,salt veget soup
2021-07-07,roast dang gui duck
2021-07-07,tau kwa with pork slice
2021-07-07,market green veget
2021-07-07,salt veget soup
2021-07-07,brais pork belli
2021-07-07,tofu with crispi turnip
2021-07-07,market green veget
2021-07-07,watercress soup
2021-07-07,brais duck with yam
2021-07-07,seafood tofu
2021-07-07,market green veget
2021-07-07,watercress soup
2021-07-07,ginger soy fish
2021-07-07,tau pok with minc meat
2021-07-07,market green veget
2021-07-07,ginseng chicken soup
2021-07-07,marin pork chop
2021-07-07,long bean omelett
2021-07-07,market green veget
2021-07-07,ginseng chicken soup
2021-07-07,lemongrass chicken
2021-07-07,stir fri clam
2021-07-07,market green veget
2021-07-07,sweet corn soup
2021-07-07,sesam oil chicken
2021-07-07,shred pork with mustard
2021-07-07,market green veget
2021-07-07,sweet corn soup
2021-07-07,teochew duck
2021-07-07,potato with minc meat
2021-07-07,market green veget
2021-07-07,bittergourd soup
2021-07-07,teochew fish fillet
2021-07-07,hong shao tofu
2021-07-07,market green veget
2021-07-07,bittergourd soup
2021-07-07,kong bao fish fillet
2021-07-07,onion omelett
2021-07-07,market green veget
2021-07-07,wintermelon soup
2021-07-07,stew chicken with root
2021-07-07,veget
2021-07-07,stuf tau kwa
2021-07-07,market green veget
2021-07-07,wintermelon soup
2021-07-07,saute chicken with trio
2021-07-07,veget
2021-07-07,tau kwa with dou miao
2021-07-07,market green veget
2021-07-07,old cucumb soup
2021-07-07,pork belli with yam
2021-07-07,luffa melon with prawn
2021-07-07,market green veget
2021-07-07,old cucumb soup
2021-07-07,hari raya haji
2021-07-07,hari raya haji
2021-07-07,black fungu pork slice
2021-07-07,saute melon with goji
2021-07-07,market green veget
2021-07-07,lotu root soup
2021-07-07,hong shao fish fillet
2021-07-07,ham omelett
2021-07-07,market green veget
2021-07-07,lotu root soup
2021-07-07,salt egg squid
2021-07-07,eggplant with minc meat
2021-07-07,market green veget
2021-07-07,red mushroom soup
2021-07-07,soy chicken
2021-07-07,chilli clam
2021-07-07,market green veget
2021-07-07,red mushroom soup
2021-07-07,honey pork chop
2021-07-07,tofu with chines mushroom
2021-07-07,market green veget
2021-07-07,white fungu soup
2021-07-07,king pork rib
2021-07-07,brais tau kee with black
2021-07-07,fungu
2021-07-07,market green veget
2021-07-07,white fungu soup
2021-07-07,herbal chicken
2021-07-07,tomato omelett
2021-07-07,market green veget
2021-07-07,chines yam soup
2021-07-07,pork with black bean sauc
2021-07-07,fish cake with leek
2021-07-07,market green veget
2021-07-07,chines yam soup
2021-07-07,steam fish tau jio
2021-07-07,hot plate tofu
2021-07-07,market green veget
2021-07-07,corn soup
2021-07-07,chicken with spring onion
2021-07-07,brais tau pok
2021-07-07,market green veget
2021-07-07,corn soup
2021-07-07,sweet & sour pork
2021-07-07,brais potato
2021-07-07,market green veget
2021-07-07,herbal soup
2021-07-07,fish with tomato
2021-07-07,san bei chicken
2021-07-07,tau kwa with black bean sauc
2021-07-07,market green veget
2021-07-07,herbal soup
2021-07-07,roast chicken
2021-07-07,tofu with seafood
2021-07-07,market green veget
2021-07-07,tomato egg soup
2021-07-07,stew duck with veget
2021-07-07,seafood omelett
2021-07-07,market green veget
2021-07-07,tomato egg soup
2021-07-07,salt egg fish fillet
2021-07-07,pork chop with plum sauc
2021-07-07,market green veget
2021-07-07,wintermelon soup
2021-07-07,brais pork trotter
2021-07-07,luffa melon with black fungu
2021-07-07,market green veget
2021-07-07,wintermelon soup
2021-07-07,chicken with butter salt egg
2021-07-07,prawn omelett
2021-07-07,market green veget
2021-07-07,lotu soup
2021-07-07,lemon fish fillet
2021-07-07,stuf tau pok
2021-07-07,market green veget
2021-07-07,lotu soup
2021-07-07,stew duck
2021-07-07,tomato fish cake
2021-07-07,market green veget
2021-07-07,white fungu soup
2021-07-07,pork with ginger & spring
2021-07-07,onion
2021-07-07,pepper & salt squid
2021-07-07,market green veget
2021-07-07,white fungu soup
2021-07-07,steam fish with black bean
2021-07-07,tofu with minc meat
2021-07-07,market green veget
2021-07-07,fish ball tang hoon soup
2021-07-07,deep fri chicken wing
2021-07-07,luffa melon with egg
2021-07-07,market green veget
2021-07-07,fish ball tang hoon soup
2021-07-07,marin pork chop
2021-07-07,squid with chive
2021-07-07,market green veget
2021-07-07,szechuan soup
2021-07-07,teriyaki fish fillet
2021-07-07,steam egg minc meat
2021-07-07,market green veget
2021-07-07,szechuan soup
2021-07-07,sweet & sour fish fillet
2021-07-07,long bean with chines
2021-07-07,sausag
2021-07-07,market green veget
2021-07-07,brais beancurd with enoki mushroom
2021-07-07,silver fish with bean sprout and dou miao
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,steam fish fillet with black fungu and garlic
2021-07-07,brais minc chicken with tau pok
2021-07-07,thai style salt fish with kai lan veget
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,tasti curri chicken with potato
2021-07-07,tomato egg omelett
2021-07-07,oyster sauc stir fri chines cabbag with golden garlic
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,fish fillet with celeri and spring onion
2021-07-07,crab meat vermicelli with beancurd
2021-07-07,brais mix mushroom with loh han cai veget
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,marmit sesam mid joint wing
2021-07-07,steam egg with prawn cube
2021-07-07,nonya style mix veget
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,sweet & sour steam fish fillet with bean past
2021-07-07,basil fri egg omelett
2021-07-07,brais cauliflow with celeri
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,bake honey cereal oat chicken
2021-07-07,dri shrimp with beancurd
2021-07-07,salt veget soup
2021-07-07,roast dang gui duck
2021-07-07,tau kwa with pork slice
2021-07-07,market green veget
2021-07-07,salt veget soup
2021-07-07,brais pork belli
2021-07-07,tofu with crispi turnip
2021-07-07,market green veget
2021-07-07,watercress soup
2021-07-07,brais duck with yam
2021-07-07,seafood tofu
2021-07-07,market green veget
2021-07-07,watercress soup
2021-07-07,ginger soy fish
2021-07-07,tau pok with minc meat
2021-07-07,market green veget
2021-07-07,ginseng chicken soup
2021-07-07,marin pork chop
2021-07-07,long bean omelett
2021-07-07,market green veget
2021-07-07,ginseng chicken soup
2021-07-07,lemongrass chicken
2021-07-07,stir fri clam
2021-07-07,market green veget
2021-07-07,sweet corn soup
2021-07-07,sesam oil chicken
2021-07-07,shred pork with mustard
2021-07-07,market green veget
2021-07-07,sweet corn soup
2021-07-07,teochew duck
2021-07-07,chicken with butter salt egg
2021-07-07,fragranc mix curri veget
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,mongolia black pepper fish fillet
2021-07-07,stir fri sweet & sour chicken sausag with potato
2021-07-07,brais mushroom with season green
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,bake chicken with butter honey
2021-07-07,egg plant with chicken floss
2021-07-07,french bean with shrimp
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,deep fri fish fillet with fruit jam
2021-07-07,brais egg tofu
2021-07-07,shanghai green with golden garlic
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,deep fri three flavour korean style chicken
2021-07-07,crab stick steam egg
2021-07-07,brais chines cabbag with dri shrimp red carrot
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,thai style nonya lala
2021-07-07,minc chicken with tofu
2021-07-07,stir fri cai poh with long bean
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,steam chicken with red date chines herb
2021-07-07,roast potato wedg
2021-07-07,stir fri cauliflow with golden garlic
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,deep fri fish fillet with cereal oat
2021-07-07,western style chicken sausag fri egg
2021-07-07,fragranc curri mix veget
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,roast chicken with mushroom & white sauc
2021-07-07,potato with minc meat
2021-07-07,market green veget
2021-07-07,bittergourd soup
2021-07-07,teochew fish fillet
2021-07-07,hong shao tofu
2021-07-07,market green veget
2021-07-07,bittergourd soup
2021-07-07,kong bao fish fillet
2021-07-07,onion omelett
2021-07-07,market green veget
2021-07-07,wintermelon soup
2021-07-07,stew chicken with root
2021-07-07,veget
2021-07-07,stuf tau kwa
2021-07-07,market green veget
2021-07-07,wintermelon soup
2021-07-07,saute chicken with trio
2021-07-07,veget
2021-07-07,tau kwa with dou miao
2021-07-07,market green veget
2021-07-07,old cucumb soup
2021-07-07,pork belli with yam
2021-07-07,luffa melon with prawn
2021-07-07,market green veget
2021-07-07,old cucumb soup
2021-07-07,hari raya haji
2021-07-07,hari raya haji
2021-07-07,black fungu pork slice
2021-07-07,saute melon with goji
2021-07-07,market green veget
2021-07-07,lotu root soup
2021-07-07,brais beancurd with enoki mushroom
2021-07-07,silver fish with bean sprout and dou miao
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,steam fish fillet with black fungu and garlic
2021-07-07,brais minc chicken with tau pok
2021-07-07,thai style salt fish with kai lan veget
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,tasti curri chicken with potato
2021-07-07,tomato egg omelett
2021-07-07,oyster sauc stir fri chines cabbag with golden garlic
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,fish fillet with celeri and spring onion
2021-07-07,crab meat vermicelli with beancurd
2021-07-07,brais mix mushroom with loh han cai veget
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,marmit sesam mid joint wing
2021-07-07,steam egg with prawn cube
2021-07-07,nonya style mix veget
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,sweet & sour steam fish fillet with bean past
2021-07-07,basil fri egg omelett
2021-07-07,brais cauliflow with celeri
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,bake honey cereal oat chicken
2021-07-07,dri shrimp with beancurd
2021-07-07,fragranc mix curri veget
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,stir fri beancurd with leek and red capsicum
2021-07-07,kai lan with silver fish
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,steam fish fillet with suan cai
2021-07-07,golden eggplant with cereal oat
2021-07-07,soy chip with chines spinach
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,mid joint wing with teriyaki sauc
2021-07-07,tofu with hot honey sauc
2021-07-07,celeri with snow pea
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,deep fri fish fillet with golden butter
2021-07-07,otak steam egg
2021-07-07,dri shrimp with angel gourd and cucumb
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,deep fri boneless chicken with shrimp past
2021-07-07,wolfberri sotong beancurd
2021-07-07,bean sprout chive with salt fish
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,stir fri capsicum with fish fillet
2021-07-07,red persimmon steam egg with tomato sauc
2021-07-07,stir fri xiao bao cai with slice garlic
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,bake chicken drumstick with honey sauc
2021-07-07,brais tofu with mushroom
2021-07-07,sambal dri shrimp with ladi finger
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,hari
2021-07-07,raya
2021-07-07,hong shao fish fillet
2021-07-07,ham omelett
2021-07-07,market green veget
2021-07-07,lotu root soup
2021-07-07,salt egg squid
2021-07-07,eggplant with minc meat
2021-07-07,market green veget
2021-07-07,red mushroom soup
2021-07-07,soy chicken
2021-07-07,chilli clam
2021-07-07,market green veget
2021-07-07,red mushroom soup
2021-07-07,honey pork chop
2021-07-07,tofu with chines mushroom
2021-07-07,market green veget
2021-07-07,white fungu soup
2021-07-07,king pork rib
2021-07-07,brais tau kee with black
2021-07-07,fungu
2021-07-07,market green veget
2021-07-07,white fungu soup
2021-07-07,herbal chicken
2021-07-07,tomato omelett
2021-07-07,market green veget
2021-07-07,chines yam soup
2021-07-07,pork with black bean sauc
2021-07-07,fish cake with leek
2021-07-07,market green veget
2021-07-07,chines yam soup
2021-07-07,steam fish tau jio
2021-07-07,hot plate tofu
2021-07-07,market green veget
2021-07-07,corn soup
2021-07-07,chicken with spring onion
2021-07-07,brais tau pok
2021-07-07,market green veget
2021-07-07,corn soup
2021-07-07,sweet & sour pork
2021-07-07,brais potato
2021-07-07,market green veget
2021-07-07,mongolia black pepper fish fillet
2021-07-07,stir fri sweet & sour chicken sausag with potato
2021-07-07,brais mushroom with season green
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,bake chicken with butter honey
2021-07-07,egg plant with chicken floss
2021-07-07,french bean with shrimp
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,deep fri fish fillet with fruit jam
2021-07-07,brais egg tofu
2021-07-07,shanghai green with golden garlic
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,deep fri three flavour korean style chicken
2021-07-07,crab stick steam egg
2021-07-07,brais chines cabbag with dri shrimp red carrot
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,thai style nonya lala
2021-07-07,minc chicken with tofu
2021-07-07,stir fri cai poh with long bean
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,steam chicken with red date chines herb
2021-07-07,roast potato wedg
2021-07-07,stir fri cauliflow with golden garlic
2021-07-07,soup of the day
2021-07-07,deep fri item of the day
2021-07-07,deep fri fish fillet with cereal oat
2021-07-07,haji
2021-07-07,thai style fish fillet with lemon
